type,monthly_charges,total_charges,paperless_billing,begin_month,begin_year,end_month,end_year,active_days,internet_fiber_optic,online_security,online_backup,device_protection,tech_support,streaming_tv,streaming_movies,senior_citizen,gender_male,partner,dependents,multiple_lines,payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check
2,76.1,1054.8,False,12,2018,12,2021,396,False,True,True,True,True,False,True,0,True,False,True,False,False,False,False
0,61.3,249.4,True,10,2019,10,2021,92,False,False,False,False,True,True,False,0,True,False,False,False,False,True,False
0,19.3,19.3,False,11,2019,12,2019,30,False,False,False,False,False,False,False,0,False,False,False,False,False,True,False
0,70.1,141.65,False,12,2019,12,2021,31,True,False,False,False,False,False,False,1,True,True,False,False,False,True,False
0,75.75,606.25,True,2,2019,10,2019,242,True,False,False,False,False,False,False,1,False,False,False,True,False,True,False
0,83.25,4949.1,True,3,2015,3,2021,1767,True,False,True,True,False,False,False,0,False,False,False,True,False,True,False
0,84.9,3067.2,True,1,2017,1,2020,1095,True,False,False,False,False,False,True,0,True,False,False,True,False,True,False
0,20.95,20.95,False,11,2019,12,2019,30,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
2,61.45,2302.35,False,1,2017,1,2021,1095,False,True,True,False,True,False,False,0,True,False,True,False,True,False,False
0,96.95,5432.2,True,6,2015,6,2021,1675,True,False,True,False,True,True,False,0,True,True,True,True,True,False,False
0,78.65,78.65,False,9,2019,10,2019,30,True,False,False,False,False,False,True,0,False,False,True,False,False,True,False
0,99.05,3395.8,True,2,2017,1,2020,1064,True,False,False,True,False,True,True,1,True,False,False,True,False,True,False
0,70.55,433.95,False,8,2019,8,2021,153,True,False,False,False,False,False,False,0,False,False,False,False,True,False,False
0,20.25,158.35,False,6,2019,6,2021,214,False,False,False,False,False,False,False,0,True,True,False,False,False,False,True
0,39.1,971.3,False,10,2017,10,2019,730,False,True,False,False,False,False,True,1,True,True,False,False,False,False,False
0,24.35,41.85,False,11,2019,1,2020,61,False,False,False,False,False,False,False,1,False,False,False,False,False,True,False
1,19.55,608.5,False,8,2017,8,2020,883,False,False,False,False,False,False,False,0,False,True,True,False,False,False,False
0,29.8,220.45,False,7,2019,7,2021,184,False,True,False,False,False,False,False,1,True,True,False,False,False,False,False
2,49.45,2907.55,True,2,2015,2,2021,1795,False,False,True,False,False,True,True,1,False,True,False,False,True,False,False
1,72.45,4653.85,False,5,2014,10,2019,1979,False,True,True,True,False,False,True,0,True,True,True,True,True,False,False
0,85.05,85.05,True,11,2019,12,2019,30,True,False,False,False,False,False,True,1,False,False,False,True,False,True,False
0,97.7,3410.0,True,4,2017,4,2021,1005,True,False,True,False,False,True,True,0,True,True,True,True,False,False,False
0,45.4,214.75,False,9,2019,9,2021,122,False,False,False,True,True,True,False,1,True,False,False,False,True,False,False
2,116.75,8277.05,True,2,2014,2,2021,2160,True,True,True,True,True,True,True,1,False,True,False,True,True,False,False
2,75.55,4707.85,False,11,2014,11,2021,1887,False,True,True,True,True,True,False,0,False,True,True,False,True,False,False
0,80.65,1451.9,True,4,2018,10,2019,548,True,False,True,False,False,False,False,0,True,False,False,True,False,True,False
0,19.75,313.4,False,10,2018,10,2021,457,False,False,False,False,False,False,False,0,True,True,True,False,False,True,False
0,75.9,143.35,True,9,2019,11,2019,61,True,False,False,False,False,False,False,0,False,False,False,True,False,True,False
2,98.0,6218.45,False,11,2014,11,2021,1887,True,True,True,True,False,True,False,0,False,False,False,True,True,False,False
0,91.1,1135.7,True,11,2018,12,2019,395,True,False,False,False,False,True,True,0,True,False,False,False,False,True,False
2,19.9,1022.6,True,1,2016,1,2021,1461,False,False,False,False,False,False,False,0,True,False,False,False,True,False,False
0,44.65,44.65,True,11,2019,12,2019,30,False,False,True,False,True,False,True,0,True,False,False,False,False,False,True
0,78.8,78.8,False,10,2019,11,2019,31,True,False,False,False,False,True,False,0,False,True,False,False,False,True,False
0,75.4,1747.85,True,12,2017,12,2019,730,True,False,False,False,False,False,False,0,False,True,False,True,True,False,False
0,103.9,2254.2,True,4,2018,1,2020,640,True,True,False,True,False,True,True,0,False,True,False,True,False,True,False
0,98.55,1842.8,True,4,2018,12,2019,609,True,False,False,True,False,True,True,1,True,False,False,True,False,True,False
0,100.05,4871.05,True,2,2016,1,2020,1430,True,False,False,True,False,True,True,1,True,True,False,True,False,True,False
1,85.55,5251.75,True,1,2015,1,2020,1826,True,False,True,False,True,False,False,1,True,True,False,True,False,False,False
0,53.75,608.0,False,11,2018,10,2019,334,False,False,False,True,False,False,False,0,True,False,False,True,False,True,False
0,48.95,1880.85,True,8,2016,11,2019,1187,False,True,True,False,True,True,False,0,True,False,False,False,True,False,False
0,105.95,2655.25,False,10,2017,11,2019,761,True,False,True,True,False,True,True,1,True,False,False,True,False,False,True
0,19.5,19.5,False,11,2019,12,2019,30,False,False,False,False,False,False,False,0,False,False,False,False,False,False,True
1,107.15,7379.8,True,6,2014,6,2020,2040,True,False,False,True,True,True,True,1,True,True,True,True,True,False,False
2,95.5,4627.85,True,12,2015,12,2019,1461,True,False,True,True,True,True,False,0,False,False,True,False,False,False,True
0,84.05,134.05,True,12,2019,12,2021,31,True,False,False,False,False,True,False,0,False,True,False,True,False,True,False
0,35.0,1782.4,True,12,2015,12,2021,1492,False,True,True,False,False,False,False,0,True,False,False,False,False,False,True
0,29.7,91.7,False,10,2019,1,2020,92,False,True,False,False,False,False,False,0,False,True,True,False,True,False,False
0,19.65,19.65,False,1,2020,2,2020,0,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False
0,80.05,80.05,True,12,2019,1,2020,31,True,False,False,False,False,True,False,0,False,True,True,False,False,False,True
2,25.0,1849.2,False,2,2014,2,2021,2160,False,False,False,False,False,False,False,0,False,True,False,True,True,False,False
0,61.65,1393.6,False,5,2018,5,2021,610,False,False,False,True,False,False,True,0,True,False,False,False,False,False,True
0,54.1,889.0,True,10,2018,10,2021,457,False,True,False,False,False,False,False,1,False,False,False,True,False,True,False
0,105.0,7133.25,True,5,2014,11,2019,2010,True,False,True,True,False,True,True,0,True,True,False,True,True,False,False
1,43.45,345.5,True,6,2019,6,2020,214,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,19.65,38.8,True,12,2019,12,2021,31,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,105.3,7299.65,True,4,2014,12,2019,2070,True,False,True,True,False,True,True,1,True,True,False,True,False,True,False
0,20.5,402.85,False,5,2018,5,2021,610,False,False,False,False,False,False,False,0,True,False,False,False,True,False,False
0,62.25,612.95,False,4,2019,4,2021,275,False,True,False,False,True,True,False,0,True,False,False,False,False,False,False
0,100.05,4871.05,True,2,2016,1,2020,1430,True,False,False,True,False,True,True,1,True,True,False,True,False,True,False
2,26.0,2006.95,True,4,2014,4,2021,2101,False,False,False,False,False,False,False,0,False,True,False,True,False,False,False
0,20.2,20.2,False,1,2020,2,2020,0,False,False,False,False,False,False,False,0,True,False,False,False,False,False,False
0,90.05,2627.2,True,8,2017,8,2021,883,True,False,True,False,False,True,False,1,False,True,False,True,False,True,False
2,24.05,1764.75,False,4,2014,4,2021,2101,False,False,False,False,False,False,False,0,False,True,True,True,False,False,True
1,35.4,978.6,False,12,2017,12,2020,761,False,True,False,True,False,False,False,0,False,True,False,False,True,False,False
2,97.2,5611.75,True,2,2015,2,2021,1795,True,True,False,False,True,True,True,0,False,True,False,False,False,True,False
2,67.95,4664.15,False,4,2014,4,2021,2101,False,True,True,False,True,False,True,0,True,True,False,False,False,False,True
0,25.7,25.7,True,12,2019,1,2020,31,False,False,False,False,False,False,False,1,False,False,False,False,False,False,True
0,75.35,338.1,False,9,2019,1,2020,122,True,False,False,False,False,False,False,0,False,False,False,True,False,True,False
0,75.2,2576.2,True,2,2017,1,2020,1064,True,False,False,False,False,False,False,0,True,True,False,True,False,True,False
0,54.9,3725.5,False,7,2014,7,2021,2010,False,False,True,False,False,False,False,1,False,False,False,True,False,True,False
0,89.2,2383.6,True,11,2017,11,2021,791,True,False,False,True,True,False,True,0,False,False,False,False,False,True,False
0,84.85,415.55,True,5,2019,10,2019,153,True,False,False,True,False,True,False,1,False,False,False,False,False,False,True
0,79.9,3326.2,False,5,2016,10,2019,1248,False,True,True,True,True,False,True,0,False,True,True,True,True,False,False
0,73.2,1441.1,True,5,2018,12,2019,579,True,True,False,False,False,False,False,0,False,True,False,False,False,True,False
0,19.75,19.75,False,11,2019,12,2019,30,False,False,False,False,False,False,False,0,True,False,False,False,False,False,True
0,99.65,820.5,True,3,2019,11,2019,245,True,False,False,True,False,True,True,0,False,False,False,True,False,True,False
0,91.55,3673.6,True,10,2016,10,2021,1187,True,False,False,False,False,True,True,1,False,False,False,False,False,True,False
0,65.2,1043.35,True,8,2018,12,2019,487,False,False,False,True,False,False,True,0,False,False,False,True,True,False,False
0,19.6,717.3,False,12,2016,12,2021,1126,False,False,False,False,False,False,False,0,True,True,True,False,False,True,False
0,89.6,365.65,False,6,2019,10,2019,122,True,False,True,False,False,True,False,0,False,False,True,True,False,False,True
0,85.65,181.5,True,8,2019,10,2019,61,True,False,False,False,False,True,False,0,True,False,False,True,False,True,False
0,89.6,365.65,False,6,2019,10,2019,122,True,False,True,False,False,True,False,0,False,False,True,True,False,False,True
2,55.65,3880.05,False,2,2014,2,2021,2160,False,True,True,True,True,False,True,0,False,True,True,False,True,False,False
0,19.9,19.9,True,12,2019,1,2020,31,False,False,False,False,False,False,False,0,False,True,True,False,False,True,False
0,79.55,79.55,True,11,2019,12,2019,30,True,False,False,True,False,False,False,0,False,False,False,True,False,False,True
1,106.0,6547.7,True,12,2014,1,2020,1857,True,True,True,False,False,True,True,0,True,True,True,True,False,True,False
0,51.7,3005.8,True,3,2015,3,2021,1767,False,False,False,False,True,True,True,0,True,False,False,False,False,True,False
0,80.45,1072.0,True,10,2018,12,2019,426,True,False,False,True,False,False,False,0,False,False,False,True,False,True,False
0,44.6,80.55,True,8,2019,10,2019,61,False,False,False,False,False,False,False,0,False,True,False,False,True,False,False
0,78.95,78.95,True,11,2019,12,2019,30,True,False,False,False,False,True,False,0,True,False,False,False,False,True,False
0,61.65,713.75,True,11,2018,11,2019,365,False,True,False,True,True,False,False,0,False,False,False,True,False,False,True
0,49.05,91.1,True,8,2019,10,2019,61,False,False,True,False,False,False,False,0,False,False,False,False,True,False,False
0,89.15,1057.55,True,2,2019,3,2019,28,True,False,True,False,False,False,True,0,False,False,False,True,False,True,False
0,75.55,349.65,True,6,2019,11,2019,153,True,False,False,True,False,False,False,1,False,False,False,False,True,False,False
0,91.85,257.05,False,7,2019,10,2019,92,True,False,False,True,False,False,True,0,True,False,True,True,False,True,False
2,24.1,1551.6,True,1,2015,1,2021,1826,False,False,False,False,False,False,False,0,False,True,True,True,False,False,True
0,95.6,1555.65,True,8,2018,12,2019,487,True,False,True,True,False,False,True,0,False,False,False,True,True,False,False
0,93.85,93.85,True,10,2019,11,2019,31,True,False,False,False,False,True,True,0,False,False,False,True,False,True,False
0,56.25,56.25,True,9,2019,10,2019,30,False,False,False,False,False,False,True,0,False,False,False,False,False,True,False
1,24.45,1431.65,True,6,2015,6,2020,1675,False,False,False,False,False,False,False,0,True,True,True,True,False,False,True
1,33.15,444.75,False,2,2019,2,2020,334,False,True,False,False,True,False,False,0,False,True,True,False,True,False,False
0,80.6,2244.95,True,10,2017,10,2021,822,True,False,False,False,False,False,True,0,False,False,False,False,False,True,False
0,74.35,265.35,True,9,2019,1,2020,122,True,False,False,False,False,False,False,0,True,False,False,True,False,True,False
0,99.35,4749.15,True,12,2015,11,2019,1431,True,False,True,False,False,True,True,0,True,True,True,True,False,True,False
0,90.25,3838.75,True,7,2016,7,2021,1279,True,False,True,False,False,True,False,1,False,False,False,True,False,True,False
1,99.25,5846.65,False,4,2015,4,2020,1736,True,True,True,False,False,True,True,0,False,True,True,False,True,False,False
1,114.35,5791.1,False,12,2015,12,2020,1492,True,True,True,True,True,True,True,0,True,False,False,True,True,False,False
0,49.9,49.9,True,1,2020,2,2020,0,False,False,True,False,False,False,False,0,True,False,True,False,False,True,False
1,20.25,439.75,False,2,2018,2,2020,699,False,False,False,False,False,False,False,0,True,True,True,False,False,False,True
0,44.95,85.15,False,8,2019,10,2019,61,False,False,False,False,False,False,False,1,True,False,False,False,False,False,True
1,94.35,6341.45,True,3,2014,10,2019,2040,True,True,False,False,True,False,True,0,False,True,True,True,True,False,False
2,103.95,7517.7,False,2,2014,2,2021,2160,True,True,True,True,True,False,True,0,True,True,True,True,True,False,False
0,80.85,866.45,False,12,2018,12,2019,365,True,True,False,False,True,False,False,0,True,True,False,False,False,False,False
1,107.2,7317.1,True,5,2014,5,2020,2071,True,True,True,True,True,False,True,0,True,True,False,True,True,False,False
0,35.45,35.45,True,12,2019,1,2020,31,False,False,False,False,False,False,True,0,True,False,False,False,False,True,False
0,24.8,24.8,True,10,2019,11,2019,31,False,False,False,False,False,False,False,1,False,True,False,False,False,True,False
0,84.85,3303.05,True,8,2016,12,2019,1217,True,False,False,True,True,False,False,0,False,True,True,True,False,True,False
0,84.8,546.95,True,3,2019,10,2019,214,True,False,False,False,False,True,False,1,True,False,False,True,False,True,False
0,83.8,163.7,True,12,2019,12,2021,31,True,False,True,False,False,True,False,1,False,False,False,False,False,False,False
1,52.7,3019.7,False,6,2015,6,2020,1675,False,True,False,True,False,False,False,0,True,False,False,False,False,False,True
2,69.9,4615.9,True,7,2014,7,2021,2010,False,False,False,True,True,False,True,0,False,True,True,True,False,False,False
0,69.1,1083.7,True,10,2018,10,2021,457,False,True,True,False,False,False,True,0,True,False,True,True,False,True,False
0,95.5,829.1,True,3,2019,12,2019,275,True,False,False,False,False,True,True,0,True,False,False,True,False,True,False
